Transaction ID,Date,Customer ID,Customer Name,Age,Gender,Product ID,Product Name,Product Category,Unit Price,Quantity
TR-808,2026-03-18,2729,LrtHzego,62,Female,1,gZYLUs,Clothing,64.24206724025574,2
TR-809,2026-03-19,2510,cmbMBnbe,70,Male,10,moyFVg,Books,667.5936526558943,3
TR-810,2026-03-20,2772,MRaKMTcL,45,Male,8,VFLIQk,Clothing,769.599718859439,3
TR-811,2026-03-21,4738,EAiorsSp,48,Female,3,TrUhAh,Electronics,264.69243176696784,2
TR-812,2026-03-22,7317,PTnbobGJ,43,Female,5,VrNCQy,Electronics,750.9158826515946,2
TR-813,2026-03-23,8822,LXbpMSge,18,Male,7,uAvpXz,Electronics,348.65416257489477,2
TR-814,2026-03-24,5667,CODmGFlk,24,Female,5,XiKDRE,Clothing,77.09708236242874,4
TR-815,2026-03-25,7190,JDaSnsOr,18,Male,10,lvcksX,Clothing,787.531540252148,3
TR-816,2026-03-26,9707,ukagkNmW,69,Male,8,lIYtFB,Books,462.8781950769798,1
TR-817,2026-03-27,2528,nNwepVSA,18,Male,8,lqjTuk,Electronics,759.9181984961116,2
TR-818,2026-03-28,7819,CiXYShsR,22,Male,7,LuxJhg,Electronics,25.987160287554687,2
TR-819,2026-03-29,3521,digIMGtP,41,Male,1,tjrvvo,Clothing,106.8377479154618,2
TR-820,2026-03-30,9958,oneJcgmx,26,Male,3,gRkcfO,Books,173.98029201664656,2
TR-821,2026-03-31,4544,GbbUuURw,67,Female,2,izmSSy,Electronics,12.638291549530734,1
TR-822,2026-04-01,9686,GZpZBKDB,34,Female,5,eGGKFF,Books,277.14133430455024,4
TR-823,2026-04-02,6893,LtgkkKRA,42,Female,6,UWhkYp,Electronics,931.9175105699634,5
TR-824,2026-04-03,9294,YQyFCalK,70,Male,9,gVgGkl,Clothing,99.66081507162654,1
TR-825,2026-04-04,2225,lFtmluxz,28,Male,3,AQCFRV,Electronics,303.72033737344464,4
TR-826,2026-04-05,6800,zIJYTlZI,51,Female,3,bfPXGC,Clothing,64.84488622303996,2
TR-827,2026-04-06,8858,uFZKdSnf,18,Male,10,iPIlYW,Electronics,129.22239134619082,5
TR-828,2026-04-07,2058,nKGWHdav,35,Female,8,TvnOtr,Electronics,967.4122272759342,5
TR-829,2026-04-08,2109,oyMjBMsp,64,Female,1,QOksVz,Books,869.3481346013042,3
TR-830,2026-04-09,2723,lBKuwwiJ,37,Male,1,bbJsfD,Clothing,201.069728615335,1
TR-831,2026-04-10,3643,RzKzoZBQ,39,Female,3,ahelvu,Electronics,386.35015631389973,5
TR-832,2026-04-11,9864,bbzXIuif,28,Male,4,CCYoAX,Electronics,447.69266727896945,4
TR-833,2026-04-12,4346,UPuAchxC,46,Male,6,ULmGOD,Electronics,974.0163876888627,5
TR-834,2026-04-13,9563,FZgBbRyR,55,Male,3,CPAgAq,Books,108.50741023352357,4
TR-835,2026-04-14,2548,KYdMtQBQ,59,Female,2,oWFCgU,Clothing,768.6048542302793,3
TR-836,2026-04-15,6250,sAIEVUNW,40,Female,8,oPEAIs,Books,631.4316055832892,1
TR-837,2026-04-16,1346,qhJvfaRG,62,Female,5,nhdLlr,Electronics,241.5374679428391,4
TR-838,2026-04-17,3779,HaUJGsVa,70,Male,7,Afafee,Clothing,777.5995149018919,5
TR-839,2026-04-18,5047,ACOGpBfV,70,Male,3,CaTqgv,Clothing,182.88002641000423,1
TR-840,2026-04-19,4692,sXllFjLN,36,Male,8,Ylaqqz,Electronics,641.3677714257691,5
TR-841,2026-04-20,6925,MBCFDFol,23,Female,3,XwXYcj,Electronics,105.16990980579956,1
TR-842,2026-04-21,3969,QVcGKejY,43,Male,2,GAXVDv,Books,299.9287798875444,5
TR-843,2026-04-22,2702,YBSoOZLq,33,Female,2,wuthgP,Clothing,882.6383606899143,2
TR-844,2026-04-23,5903,DzKMXcwr,66,Female,1,lqkpuN,Electronics,579.8869056208727,5
TR-845,2026-04-24,3504,KELIkvYN,37,Male,6,qONqNp,Electronics,664.6975986552717,3
TR-846,2026-04-25,1743,UErNfvms,48,Male,4,mPFJeU,Books,344.51389417639564,4
TR-847,2026-04-26,2563,hWQxbhxE,40,Male,4,WpwKdv,Electronics,713.1292379524352,1
TR-848,2026-04-27,9442,CZGKfXPe,64,Male,4,DJObXM,Clothing,928.1442106236359,2
TR-849,2026-04-28,5696,ajKLLbIw,26,Female,8,dkibCE,Books,894.2804862646564,5
TR-850,2026-04-29,7095,BbDgjGsU,36,Male,2,huImuq,Clothing,937.0114481112952,5
TR-851,2026-04-30,1061,VEUFQEEj,50,Male,3,aoTYhG,Clothing,477.1240988104928,1
TR-852,2026-05-01,8234,ZjKzspLc,18,Male,2,lCWEIY,Clothing,145.39328307780184,1
TR-853,2026-05-02,8654,oJDXkWbt,56,Female,8,aZUCnk,Electronics,830.1034039086998,2
TR-854,2026-05-03,3716,FHyyMOgC,55,Male,8,IhGTJj,Electronics,665.3754548007805,5
TR-855,2026-05-04,2470,gpcHkRMT,31,Female,7,hJLtxV,Electronics,74.1284380555993,5
TR-856,2026-05-05,8786,frCFmaCi,60,Male,10,JiGVRO,Books,766.3678654215495,2
TR-857,2026-05-06,2728,RUbkHdRo,22,Male,10,CioXZx,Clothing,819.5100524780736,5
TR-858,2026-05-07,1349,ZhIsDEYv,41,Male,4,KtpgXV,Books,373.1092799570957,2
TR-859,2026-05-08,3904,MfjURZdw,21,Male,10,AkssKi,Electronics,740.9215770194019,1
TR-860,2026-05-09,6062,rCFfcBWo,39,Female,3,epvWJF,Clothing,552.0731814252732,3
TR-861,2026-05-10,1750,GTlqWgFI,31,Female,2,YiXrnY,Books,236.04968335076353,3
TR-862,2026-05-11,5785,vyapJsQN,21,Male,3,pYTURQ,Electronics,719.248307204214,3
TR-863,2026-05-12,7320,QLarkSbf,60,Male,7,ciZgzE,Books,561.4090798694125,3
TR-864,2026-05-13,8879,xaiZrIek,70,Male,10,nBPSmB,Electronics,765.3564727302772,3
TR-865,2026-05-14,4429,zXDWCepf,26,Male,10,wfRjED,Electronics,368.0876947622827,2
TR-866,2026-05-15,8275,UnxvgCdT,63,Female,5,WpVwHQ,Books,102.57464875053292,4
TR-867,2026-05-16,6957,PNMjpvEh,32,Female,3,lVuIkk,Clothing,477.9276965247596,4
TR-868,2026-05-17,9870,PsnfovMh,61,Female,8,tABcib,Electronics,559.9002652184247,1
TR-869,2026-05-18,3869,kOAhjTEO,41,Female,3,JjggQa,Books,714.0344876199903,3
TR-870,2026-05-19,1857,lcRzUBWx,66,Female,7,dMvCRO,Electronics,39.15127556978686,2
TR-871,2026-05-20,7500,EZhnpvoZ,57,Male,9,iIPQEd,Books,240.70909003559586,4
TR-872,2026-05-21,6450,xEPCNCwB,58,Female,1,GZGkvD,Books,836.1872940633322,3
TR-873,2026-05-22,3491,BSVGOCyJ,28,Female,2,kFgZlc,Books,683.7239189488776,3
TR-874,2026-05-23,3355,ByfzhZDE,37,Female,7,gDvFRD,Electronics,105.4404306708645,1
TR-875,2026-05-24,2911,jFINSMkT,45,Female,9,XSXGvT,Books,318.9533786285487,4
TR-876,2026-05-25,6541,EkwFIBQv,44,Male,5,FGpQsu,Books,607.9506630742477,3
TR-877,2026-05-26,7245,CTFnIQVg,53,Female,7,goOPIz,Clothing,114.59045046488882,3
TR-878,2026-05-27,4472,XaUjVsil,50,Female,1,lOwbPC,Books,663.0393873405053,4
TR-879,2026-05-28,3595,xwPSMVYh,44,Male,10,wAXozf,Books,182.01266969171547,2
TR-880,2026-05-29,4887,GMrDiKEE,25,Female,2,WfgyKo,Books,194.7997220602559,4
TR-881,2026-05-30,9886,COpxJKee,41,Female,5,KHalmN,Electronics,84.85968817324375,5
TR-882,2026-05-31,4974,FCaByOzB,50,Female,9,zwJCBL,Clothing,166.64976473920245,2
TR-883,2026-06-01,2077,uHtzMHdu,19,Female,3,SWyRoa,Clothing,907.5306372419959,2
TR-884,2026-06-02,9550,YoEBSaOv,31,Male,8,ZqcFuM,Clothing,145.75796530783273,2
TR-885,2026-06-03,6708,srXxIPHJ,39,Male,1,wYiFht,Books,759.6358784612429,1
TR-886,2026-06-04,6628,sYBajtsR,55,Female,1,hlxJli,Clothing,491.0585877054079,5
TR-887,2026-06-05,3258,oAFQJTKG,70,Male,5,fUHrAB,Books,826.1672405405337,1
TR-888,2026-06-06,1512,TWHgItWN,40,Female,6,EWKQTh,Books,279.7220285811643,1
TR-889,2026-06-07,2900,QtFYoZYJ,43,Male,8,RzlsTU,Books,429.8655473289653,1
TR-890,2026-06-08,8899,ZryoFeSm,65,Male,2,maqAPW,Clothing,155.70179446455435,4
TR-891,2026-06-09,9761,CPPYzksi,26,Female,9,RXJtAL,Clothing,952.9392408029016,1
TR-892,2026-06-10,4091,jCljYijl,22,Female,3,zXgcqU,Clothing,411.7954090821195,1
TR-893,2026-06-11,8836,zrvplOxM,31,Male,4,exxJKr,Books,333.12382914629023,1
TR-894,2026-06-12,4999,nBVYXJjK,64,Female,1,zvGKxZ,Books,121.09173987522298,1
TR-895,2026-06-13,9419,XZyevnuw,60,Male,5,QhQIli,Electronics,457.7102459686466,2
TR-896,2026-06-14,4471,fskTRGSR,61,Female,10,WyaEaP,Electronics,200.9020041458746,4
TR-897,2026-06-15,3213,fyzuTICQ,65,Female,4,mDnbIy,Electronics,759.3650979177453,5
TR-898,2026-06-16,3629,qsNYKCty,25,Female,10,SgkuVE,Electronics,664.657110273478,1
TR-899,2026-06-17,6806,jGwYmvLh,46,Female,10,OTACSu,Books,879.5993592495274,3
TR-900,2026-06-18,4879,wiAhbOeg,59,Female,4,haUGtN,Electronics,743.9185583510631,3
TR-901,2026-06-19,6110,NZEmKayk,65,Female,10,lwKFdT,Books,40.25519298302764,3
TR-902,2026-06-20,6312,nrIzTkQC,24,Male,4,viUAmL,Books,53.81514748627863,2
TR-903,2026-06-21,3290,OCtEgNFd,70,Female,4,IZfuix,Electronics,531.331493253329,3
TR-904,2026-06-22,6445,TMauESjw,36,Male,9,QbYWkJ,Clothing,245.52051681004133,1
TR-905,2026-06-23,2579,sKChMdGb,26,Male,1,bZjHJC,Books,203.6062482744746,5
TR-906,2026-06-24,3943,YqUmjLRn,51,Female,7,EvUrto,Clothing,968.844059745784,5
TR-907,2026-06-25,1036,xrBZUiOF,69,Male,6,GxvgEX,Books,676.4156896882033,1
TR-908,2026-06-26,5060,GMGVQkjW,33,Female,7,WMKBBi,Clothing,904.3231121479603,4
TR-909,2026-06-27,5382,LvNuRdDz,47,Female,1,hZiaYo,Books,431.2281935720562,3
TR-910,2026-06-28,9904,zMpiOdwz,47,Female,7,vAhjvs,Clothing,115.7839833080045,1
TR-911,2026-06-29,9306,LvhCaLdS,70,Female,5,HgeiXf,Electronics,132.15431282706487,2
TR-912,2026-06-30,3327,YMmZRSnu,21,Male,6,hFldKl,Books,115.26568303742746,5
TR-913,2026-07-01,8441,eMFmOADQ,54,Female,5,JNXrHi,Books,996.4548326098026,1
TR-914,2026-07-02,2579,yvHelgwK,52,Male,1,DMbUUc,Books,343.67198175791725,3
TR-915,2026-07-03,8849,vZRqGlla,56,Male,3,AeTrNz,Books,279.5664629171298,1
TR-916,2026-07-04,4001,hwuuwkwy,55,Female,6,oLMBhT,Clothing,430.74575840842203,4
TR-917,2026-07-05,5368,FwQfSllL,39,Male,9,EFKaRN,Books,339.2086535532868,3
TR-918,2026-07-06,1209,IJTUohhy,19,Female,1,sIOibd,Electronics,898.5655458709496,2
TR-919,2026-07-07,4466,EJhkqKnC,62,Male,4,DvnmQa,Clothing,854.0674507604538,3
TR-920,2026-07-08,2047,PAoZvXJo,62,Female,5,ccfupg,Electronics,248.2779122213262,4
TR-921,2026-07-09,3294,NldXkfrl,37,Female,10,ezLCPO,Books,342.121765692533,5
TR-922,2026-07-10,4220,CjMunktK,46,Female,1,wLGgSq,Clothing,434.3099149708012,1
TR-923,2026-07-11,1371,bBjCbONJ,61,Male,3,eGIlrJ,Books,576.1800273328945,1
TR-924,2026-07-12,4538,ivqSqQzC,27,Male,6,QDLIOr,Electronics,268.80890242103504,2
TR-925,2026-07-13,4356,DKMwJzvz,48,Male,10,lKIfak,Books,717.3305086632517,1
TR-926,2026-07-14,9625,jVJXonog,24,Female,4,iaALwh,Clothing,694.424282829417,4
TR-927,2026-07-15,1936,LnWKfYUc,20,Female,9,otmDdz,Clothing,809.792290323194,3
TR-928,2026-07-16,1824,cpcHyIvM,65,Female,10,ELpssR,Electronics,725.9034604561059,5
TR-929,2026-07-17,8287,AdGcTCkW,22,Female,7,qKyvGT,Clothing,585.1792696140168,1
TR-930,2026-07-18,6549,xwYAfgEe,22,Male,2,gqgnwn,Books,609.5138934119109,1
TR-931,2026-07-19,9560,gteJqKsv,51,Male,3,zDewGD,Clothing,200.42244513021507,1
TR-932,2026-07-20,4998,VZAbMBIA,51,Female,3,uRroqb,Books,742.7437537086566,1
TR-933,2026-07-21,4414,jwrEwWJB,60,Female,4,nUrgdV,Clothing,136.44513054270476,2
TR-934,2026-07-22,7920,ZMjkDMhg,48,Female,10,dVjCgk,Electronics,335.1977904006776,4
TR-935,2026-07-23,5374,mXKRawJI,22,Male,1,cujtjw,Clothing,314.43302267132333,5
TR-936,2026-07-24,9563,ELEuCpET,20,Male,3,kgEklW,Clothing,581.6152568573999,5
TR-937,2026-07-25,9095,IlieuSuc,26,Male,6,XLiiTI,Clothing,519.9025059358303,2
TR-938,2026-07-26,8645,LgcHobmy,20,Female,9,dQwtrb,Electronics,31.407000338032567,1
TR-939,2026-07-27,1865,gOICIZuN,29,Male,2,syNxVl,Electronics,561.0630918894454,2
TR-940,2026-07-28,8613,FkGETWQR,66,Female,6,SXLcDI,Books,43.82730184239131,3
TR-941,2026-07-29,3738,hxrIFeCU,62,Male,2,hRrqkq,Clothing,677.0700249741315,2
TR-942,2026-07-30,4366,MHzSjJYR,42,Male,2,QhuNkE,Clothing,307.5236104382265,1
TR-943,2026-07-31,9850,ddceXYNO,41,Female,5,brUOmO,Electronics,200.02022501382217,4
TR-944,2026-08-01,6348,WStUTPlU,54,Male,1,uZsfwR,Books,465.9506978417763,3
TR-945,2026-08-02,1102,dMMaISVZ,54,Female,9,acUYeH,Books,276.6830978041243,1
TR-946,2026-08-03,9398,RSBFbnWJ,50,Female,9,AwWDid,Clothing,352.15474569004675,4
TR-947,2026-08-04,4326,OJmmiavc,59,Male,10,BLgvmS,Clothing,53.32951735800615,5
TR-948,2026-08-05,7421,iJsYGuyp,37,Female,1,XjYFPA,Electronics,556.873792884495,3
TR-949,2026-08-06,9525,gRNegkDl,58,Female,6,zoUACz,Electronics,24.517995493761504,1
TR-950,2026-08-07,2310,MtoHqhQW,18,Female,4,nnrVMP,Books,433.04025219152857,2
TR-951,2026-08-08,7735,pcCDRFFb,40,Male,2,SFAClO,Electronics,980.1523267375142,5
TR-952,2026-08-09,3545,vKAitTZl,52,Male,1,iJnxcF,Books,802.8772115668694,2
TR-953,2026-08-10,9237,DzEHWqgM,33,Male,7,oGHgxn,Electronics,548.7965786524104,3
TR-954,2026-08-11,7907,GNxearGi,62,Female,2,tPBngW,Electronics,63.6402668547082,4
TR-955,2026-08-12,1915,vFALnLhz,37,Female,1,wjXHnO,Electronics,622.273433354447,2
TR-956,2026-08-13,3104,SLPsHDZv,46,Female,7,RtYGHF,Electronics,15.940997327072282,3
TR-957,2026-08-14,2154,LkqCqQjZ,23,Female,7,IfhcTi,Books,88.4664897333251,2
TR-958,2026-08-15,6292,zAOftWMD,49,Male,1,avKuBv,Electronics,436.65337984968176,3
TR-959,2026-08-16,7907,SjtrSFIh,55,Female,3,SNranS,Electronics,870.3459618294522,4
TR-960,2026-08-17,1427,NYYKbdRt,20,Female,7,FLFwOv,Books,574.0025634014396,2
TR-961,2026-08-18,4699,uWwSpBiZ,68,Female,5,UMrkVj,Books,293.7234609043317,5
TR-962,2026-08-19,3628,JNjSyQBJ,27,Male,8,TZLIWy,Books,822.40183529881,5
TR-963,2026-08-20,3889,DiSrOIsj,60,Male,1,rKgYrL,Clothing,800.1413617368651,3
TR-964,2026-08-21,8717,hJuZbemw,33,Female,6,qrvSXQ,Electronics,930.3245505454951,5
TR-965,2026-08-22,9392,BxFpGCoC,31,Female,5,DRjmmL,Electronics,834.2495586090115,5
TR-966,2026-08-23,1267,HDMctVAC,58,Female,2,bDunoO,Clothing,654.9511829844524,1
TR-967,2026-08-24,7193,EqPavsXC,67,Female,6,VnMHDn,Electronics,136.8416642976043,3
TR-968,2026-08-25,6261,BUxHhzRn,23,Female,7,SIEuEM,Electronics,447.94251144056216,5
TR-969,2026-08-26,2159,gkgxONmC,43,Male,8,mcfNEE,Books,438.20697236261634,2
TR-970,2026-08-27,8280,EBRXcdpa,24,Female,5,YOSPLL,Clothing,813.7795566783334,5
TR-971,2026-08-28,3069,sMFkDWic,22,Male,6,xhKWVj,Electronics,792.6524326211546,3
TR-972,2026-08-29,5822,RruczvlJ,24,Male,5,huLwUj,Clothing,864.8051561871848,5
TR-973,2026-08-30,4250,yuOJYZwG,21,Male,6,KAgTUQ,Clothing,788.227840988879,4
TR-974,2026-08-31,6967,Npmobmwj,46,Female,10,ZxRfjz,Books,326.24133373251306,4
TR-975,2026-09-01,9687,QYljMiUc,27,Male,3,ZJGmzs,Books,384.47969963502595,1
TR-976,2026-09-02,2432,VGDVJNfl,20,Female,4,fBjjfd,Electronics,883.628759618831,2
TR-977,2026-09-03,9744,YjHEiWbG,24,Male,1,XkVGQz,Clothing,682.34830086195,2
TR-978,2026-09-04,3381,LgsHIlDh,24,Female,9,GRJTkY,Clothing,434.73474646846245,5
TR-979,2026-09-05,8170,gcqCgjjx,18,Male,8,zVJQGl,Clothing,637.5312376378218,5
TR-980,2026-09-06,7184,lPBoTokt,50,Male,5,UpMoHi,Clothing,973.1880422453274,5
TR-981,2026-09-07,9955,WSvfrlGM,53,Male,6,pMIlEp,Electronics,683.3257433269712,3
TR-982,2026-09-08,5686,xAahgtgr,41,Male,1,BLJQDb,Electronics,66.08687428319848,2
TR-983,2026-09-09,1284,zLZBIOFd,28,Male,1,aVqFSN,Books,918.2040923866177,5
TR-984,2026-09-10,2503,KlVnpILI,55,Male,5,AGReoE,Clothing,494.0121032089169,1
TR-985,2026-09-11,2153,WhlySsKl,42,Male,7,WGWljD,Books,130.259368610075,2
TR-986,2026-09-12,5311,pMkVJFzv,36,Male,7,hgZWdG,Books,678.8179544879757,3
TR-987,2026-09-13,6277,lYCFsqgW,45,Male,2,vzlAjk,Electronics,364.9725947791618,2
TR-988,2026-09-14,4137,LQHRlwvW,18,Male,3,SbDyBY,Books,437.4339509168391,5
TR-989,2026-09-15,5007,YxqOpYAM,32,Female,4,AJtaAu,Electronics,329.5042647742615,4
TR-990,2026-09-16,1010,TUeFClZw,23,Female,9,yoixKJ,Clothing,273.56299671738367,1
TR-991,2026-09-17,5331,VpsNpsuK,65,Male,3,PUGIKw,Clothing,58.41165826352218,4
TR-992,2026-09-18,5973,lCrPftvW,70,Female,4,aQCBhA,Electronics,478.56498988339337,5
TR-993,2026-09-19,3869,sTjSNbdU,54,Male,1,tdxxYL,Clothing,377.7711582025069,4
TR-994,2026-09-20,5300,nwWGLmGc,44,Female,6,SLdVuM,Clothing,673.0052337143959,2
TR-995,2026-09-21,8332,IiJXfCOl,21,Male,3,aJPTFK,Books,653.5269015794493,1
TR-996,2026-09-22,9346,MAICFeTW,51,Male,3,LwJQGs,Books,857.6426851303048,1
TR-997,2026-09-23,5748,RLdKFGoP,56,Male,8,FlycyK,Books,251.482689885952,5
TR-998,2026-09-24,5913,jLvIzTsz,43,Female,9,qdndoF,Books,412.8977080953794,5
TR-999,2026-09-25,3353,LOBYxcmb,23,Female,3,QbAFzB,Electronics,821.7232090763897,2
TR-1000,2026-09-26,6732,DUZziGAI,18,Male,7,GwbtDB,Electronics,490.86504700633134,1
